t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.692526, x 17.81195, y -2.46999, z 9.439893, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.696338, x 17.81195, y -2.46999, z 9.439893, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.700622, x 17.8779, y -2.469991, z 9.454938, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.704194, x 17.8779, y -2.469991, z 9.454938, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.708557, x 17.92744, y -2.469991, z 9.465919, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.712401, x 17.92744, y -2.469991, z 9.465919, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.716474, x 17.94396, y -2.469991, z 9.469522, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.720338, x 17.94396, y -2.469991, z 9.469522, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.724309, x 17.97703, y -2.469991, z 9.476642, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.728391, x 17.97703, y -2.469991, z 9.476642, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.732503, x 18.00185, y -2.46999, z 9.481905, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.736224, x 18.00185, y -2.46999, z 9.481905, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.740603, x 18.0184, y -2.469991, z 9.485378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.74436, x 18.0184, y -2.469991, z 9.485378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.748361, x 18.02668, y -2.469991, z 9.487104, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.752421, x 18.02668, y -2.469991, z 9.487104, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.756457, x 18.03496, y -2.46999, z 9.488823, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.760442, x 18.03496, y -2.46999, z 9.488823, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.764452, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.768342, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.772552, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.776483, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.780266, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.78448, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.788438, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.792304, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.796432, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.800375, x 18.04324, y -2.469991, z 9.490534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.804354, x 18.0184, y -2.469991, z 9.485378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.808661, x 17.99357, y -2.469991, z 9.480158, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.812321, x 17.96095, y -2.478446, z 9.470985, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.816472, x 17.92836, y -2.486899, z 9.461694, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.820325, x 17.87061, y -2.4869, z 9.448863, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.824513, x 17.81293, y -2.486899, z 9.435678, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.828338, x 17.81293, y -2.486899, z 9.435678, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.832491, x 17.73939, y -2.495351, z 9.416097, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.836261, x 17.73939, y -2.495351, z 9.416097, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.840468, x 17.64911, y -2.495351, z 9.393963, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.844391, x 17.55142, y -2.5038, z 9.366719, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.848403, x 17.45404, y -2.512248, z 9.338453, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.852363, x 17.45404, y -2.512248, z 9.338453, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.856258, x 17.34015, y -2.512248, z 9.306652, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.860272, x 17.34015, y -2.512248, z 9.306652, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.864314, x 17.21046, y -2.512248, z 9.268608, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.868327, x 17.21046, y -2.512248, z 9.268608, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.872472, x 17.08938, y -2.512248, z 9.2313, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.876415, x 17.08938, y -2.512248, z 9.2313, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.880282, x 16.9688, y -2.512248, z 9.19241, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.884532, x 16.9688, y -2.512248, z 9.19241, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.888439, x 16.85672, y -2.512248, z 9.154692, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.892375, x 16.85672, y -2.512248, z 9.154692, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.896491, x 16.75307, y -2.512248, z 9.118444, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.900161, x 16.75307, y -2.512248, z 9.118444, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.904518, x 16.70462, y -2.5038, z 9.103376, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.908295, x 16.70462, y -2.5038, z 9.103376, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.912505, x 16.62379, y -2.4869, z 9.078355, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.916368, x 16.62379, y -2.4869, z 9.078355, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.920393, x 16.55182, y -2.478446, z 9.053583, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.924386, x 16.55182, y -2.478446, z 9.053583, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.928432, x 16.48636, y -2.453074, z 9.035306, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.932146, x 16.48636, y -2.453074, z 9.035306, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.936509, x 16.43831, y -2.444613, z 9.018772, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.940339, x 16.43831, y -2.444613, z 9.018772, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.944435, x 16.38877, y -2.419219, z 9.00591, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.948401, x 16.38877, y -2.419219, z 9.00591, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.95248, x 16.34872, y -2.410751, z 8.99202, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.956169, x 16.34872, y -2.410751, z 8.99202, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.960719, x 16.30009, y -2.393809, z 8.976655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.964313, x 16.30009, y -2.393809, z 8.976655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.96846, x 16.25935, y -2.376859, z 8.964268, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.972422, x 16.25935, y -2.376859, z 8.964268, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.976463, x 16.21867, y -2.359903, z 8.951669, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.980185, x 16.21867, y -2.359903, z 8.951669, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.984583, x 16.17723, y -2.334454, z 8.940734, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.98837, x 16.17723, y -2.334454, z 8.940734, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.992577, x 16.14443, y -2.317479, z 8.931063, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 7.996408, x 16.14443, y -2.317479, z 8.931063, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.000504, x 16.10389, y -2.300498, z 8.917848, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.004321, x 16.10389, y -2.300498, z 8.917848, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.008503, x 16.06259, y -2.275012, z 8.90624, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.012385, x 16.06259, y -2.275012, z 8.90624, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.016473, x 16.02991, y -2.258013, z 8.896054, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.020355, x 16.02991, y -2.258013, z 8.896054, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.024639, x 15.98872, y -2.232502, z 8.884005, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.028237, x 15.98872, y -2.232502, z 8.884005, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.032443, x 15.95532, y -2.206975, z 8.875237, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.036171, x 15.95532, y -2.206975, z 8.875237, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.040617, x 15.91503, y -2.189949, z 8.860989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.04438, x 15.91503, y -2.189949, z 8.860989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.04851, x 15.88172, y -2.164397, z 8.851843, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.052353, x 15.88172, y -2.164397, z 8.851843, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.056283, x 15.84924, y -2.147354, z 8.840819, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.060534, x 15.84924, y -2.147354, z 8.840819, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.064322, x 15.81681, y -2.130304, z 8.82965, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.068427, x 15.81681, y -2.130304, z 8.82965, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.072578, x 15.78442, y -2.113248, z 8.818336, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.076356, x 15.78442, y -2.113248, z 8.818336, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.080278, x 15.75206, y -2.096186, z 8.806875, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.084414, x 15.75206, y -2.096186, z 8.806875, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.088494, x 15.71975, y -2.079117, z 8.79527, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.092377, x 15.71975, y -2.079117, z 8.79527, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.096308, x 15.68749, y -2.062042, z 8.783519, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.100325, x 15.68749, y -2.062042, z 8.783519, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.104517, x 15.66292, y -2.04496, z 8.775412, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.108412, x 15.66292, y -2.04496, z 8.775412, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.112465, x 15.63152, y -2.036417, z 8.761813, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.116425, x 15.60016, y -2.027873, z 8.748095, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.120255, x 15.56806, y -2.010779, z 8.735826, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.124509, x 15.56806, y -2.010779, z 8.735826, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.128438, x 15.54361, y -1.993679, z 8.727306, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.132339, x 15.5192, y -1.976573, z 8.718691, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.136614, x 15.5108, y -1.968018, z 8.716308, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.140328, x 15.5108, y -1.968018, z 8.716308, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.144463, x 15.5108, y -1.968018, z 8.716308, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.148435, x 15.47805, y -1.942343, z 8.705127, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.152462, x 15.46052, y -1.916655, z 8.701699, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.156283, x 15.44303, y -1.890954, z 8.698178, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.160551, x 15.43391, y -1.873813, z 8.697107, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.16431, x 15.43391, y -1.873813, z 8.697107, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.168374, x 15.42406, y -1.848091, z 8.697431, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.172488, x 15.41423, y -1.822355, z 8.697684, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.176223, x 15.41349, y -1.813774, z 8.699088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.180255, x 15.41275, y -1.805191, z 8.700484, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.184266, x 15.41129, y -1.788022, z 8.703259, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.188567, x 15.40984, y -1.770847, z 8.706006, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.19237, x 15.40984, y -1.770847, z 8.706006, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.196378, x 15.40841, y -1.753667, z 8.708727, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.20028, x 15.40841, y -1.753667, z 8.708727, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.204515, x 15.40699, y -1.736481, z 8.711421, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.208444, x 15.40699, y -1.736481, z 8.711421, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.212459, x 15.40628, y -1.727887, z 8.712758, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.216361, x 15.40628, y -1.727887, z 8.712758, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.220395, x 15.40628, y -1.727887, z 8.712758, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.224547, x 15.40628, y -1.727887, z 8.712758, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.228344, x 15.40558, y -1.71929, z 8.714088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.232327, x 15.40488, y -1.710693, z 8.715412, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.23658, x 15.40419, y -1.702094, z 8.716729, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.240538, x 15.40419, y -1.702094, z 8.716729, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.244296, x 15.41179, y -1.702094, z 8.720737, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.248464, x 15.41179, y -1.702094, z 8.720737, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.252487, x 15.41872, y -1.693494, z 8.726048, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.256399, x 15.41872, y -1.693494, z 8.726048, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.260455, x 15.43327, y -1.684893, z 8.735338, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.26443, x 15.43327, y -1.684893, z 8.735338, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.268441, x 15.44785, y -1.676291, z 8.744596, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.27244, x 15.44785, y -1.676291, z 8.744596, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.276443, x 15.46876, y -1.650476, z 8.760351, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.280187, x 15.46876, y -1.650476, z 8.760351, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.284443, x 15.49105, y -1.641868, z 8.773462, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.288423, x 15.49105, y -1.641868, z 8.773462, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.29241, x 15.52744, y -1.616038, z 8.796854, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.296308, x 15.52744, y -1.616038, z 8.796854, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.300411, x 15.55629, y -1.590196, z 8.81616, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.304398, x 15.55629, y -1.590196, z 8.81616, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.308385, x 15.59295, y -1.564344, z 8.839161, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.312466, x 15.59295, y -1.564344, z 8.839161, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.316357, x 15.62977, y -1.538481, z 8.861949, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.320416, x 15.62977, y -1.538481, z 8.861949, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.324472, x 15.67448, y -1.512608, z 8.888301, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.328265, x 15.67448, y -1.512608, z 8.888301, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.332449, x 15.7116, y -1.486724, z 8.910627, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.336417, x 15.7116, y -1.486724, z 8.910627, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.340475, x 15.75666, y -1.46083, z 8.936444, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.344368, x 15.75666, y -1.46083, z 8.936444, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.348451, x 15.79408, y -1.434926, z 8.958305, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.35238, x 15.79408, y -1.434926, z 8.958305, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.356419, x 15.82485, y -1.426289, z 8.974065, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.360165, x 15.82485, y -1.426289, z 8.974065, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.364384, x 15.86301, y -1.409012, z 8.994445, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.368374, x 15.86301, y -1.409012, z 8.994445, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.372582, x 15.90129, y -1.391731, z 9.014635, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.376303, x 15.90129, y -1.391731, z 9.014635, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.380236, x 15.94016, y -1.383089, z 9.033537, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.384525, x 15.94016, y -1.383089, z 9.033537, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.388399, x 15.97865, y -1.365801, z 9.053358, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.392463, x 15.97865, y -1.365801, z 9.053358, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.396565, x 16.01027, y -1.365801, z 9.06734, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.400354, x 16.01027, y -1.365801, z 9.06734, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.40454, x 16.04147, y -1.357156, z 9.0823, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.408402, x 16.04147, y -1.357156, z 9.0823, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.412473, x 16.08114, y -1.357156, z 9.099486, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.416454, x 16.08114, y -1.357156, z 9.099486, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.420475, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.424383, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.428414, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.432384, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.436409, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.440436, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.444498, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.448344, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.452438, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.456389, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.460223, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.464329, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.46844, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.472249, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.476434, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.480193, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.484551, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.488402, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.492298, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.496464, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.500344, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.504467, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.508376, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.512395, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.516595, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.520332, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.524514, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.528419, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.532374, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.536355, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.540462, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.544364, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.548421, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.552427, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.556407, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.560438, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 8.564273, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
