t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.478389, x 16.36865, y -0.2530457, z 9.313929, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.482341, x 16.36865, y -0.2530457, z 9.313929, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.486483, x 16.37678, y -0.2530458, z 9.317094, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.490331, x 16.37678, y -0.2530458, z 9.317094, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.494245, x 16.40118, y -0.2530457, z 9.326548, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.498405, x 16.40118, y -0.2530457, z 9.326548, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.502354, x 16.42561, y -0.2530457, z 9.335938, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.506446, x 16.42561, y -0.2530457, z 9.335938, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.510394, x 16.47479, y -0.2792164, z 9.353873, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.514405, x 16.47479, y -0.2792164, z 9.353873, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.518367, x 16.52399, y -0.2966624, z 9.371732, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.522182, x 16.52399, y -0.2966624, z 9.371732, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.526631, x 16.58978, y -0.3228298, z 9.395008, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.530289, x 16.58978, y -0.3228298, z 9.395008, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.534269, x 16.65574, y -0.348995, z 9.417758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.538473, x 16.65574, y -0.348995, z 9.417758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.542388, x 16.73847, y -0.3838781, z 9.445374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.546318, x 16.73847, y -0.3838781, z 9.445374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.550436, x 16.82974, y -0.4187565, z 9.474917, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.554307, x 16.82974, y -0.4187565, z 9.474917, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.558444, x 16.91289, y -0.4449121, z 9.501147, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.562367, x 16.91289, y -0.4449121, z 9.501147, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.566512, x 17.00472, y -0.4797813, z 9.528804, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.570329, x 17.00472, y -0.4797813, z 9.528804, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.57452, x 17.09696, y -0.5233596, z 9.555023, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.578321, x 17.09696, y -0.5233596, z 9.555023, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.582668, x 17.18948, y -0.5669279, z 9.580167, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.586367, x 17.18948, y -0.5669279, z 9.580167, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.590269, x 17.29095, y -0.6279052, z 9.60556, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.594401, x 17.39274, y -0.6888591, z 9.62952, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.598269, x 17.50325, y -0.7497872, z 9.654224, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.602296, x 17.50325, y -0.7497872, z 9.654224, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.606436, x 17.62286, y -0.828082, z 9.677989, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.610404, x 17.62286, y -0.828082, z 9.677989, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.61458, x 17.74318, y -0.9237059, z 9.698119, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.61821, x 17.74318, y -0.9237059, z 9.698119, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.622369, x 17.86345, y -1.001881, z 9.717582, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.626376, x 17.86345, y -1.001881, z 9.717582, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.630566, x 17.99287, y -1.097343, z 9.734847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.634176, x 17.99287, y -1.097343, z 9.734847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.638506, x 18.11403, y -1.192705, z 9.74785, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.642426, x 18.11403, y -1.192705, z 9.74785, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.646483, x 18.17439, y -1.227355, z 9.755037, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.650387, x 18.17439, y -1.227355, z 9.755037, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.654201, x 18.26114, y -1.296609, z 9.761924, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.658277, x 18.34794, y -1.365801, z 9.767563, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.662387, x 18.43439, y -1.417651, z 9.774412, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.666402, x 18.43439, y -1.417651, z 9.774412, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.670453, x 18.46037, y -1.434926, z 9.776018, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.674342, x 18.46037, y -1.434926, z 9.776018, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.678397, x 18.51234, y -1.469463, z 9.778934, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.682433, x 18.51234, y -1.469463, z 9.778934, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.68645, x 18.54687, y -1.486725, z 9.781516, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.690247, x 18.54687, y -1.486725, z 9.781516, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.694591, x 18.57305, y -1.512608, z 9.781402, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.698163, x 18.57305, y -1.512608, z 9.781402, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.702313, x 18.59885, y -1.521234, z 9.783793, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.706481, x 18.62465, y -1.529858, z 9.78611, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.710373, x 18.64192, y -1.538482, z 9.787169, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.714467, x 18.64192, y -1.538482, z 9.787169, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.718357, x 18.65064, y -1.547104, z 9.787017, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.722252, x 18.65937, y -1.555725, z 9.78685, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.72629, x 18.67682, y -1.572964, z 9.786469, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.730542, x 18.69426, y -1.590197, z 9.786027, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.734313, x 18.69426, y -1.590197, z 9.786027, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.738493, x 18.70299, y -1.598812, z 9.785784, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.742443, x 18.71153, y -1.598812, z 9.786912, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.746427, x 18.71153, y -1.598812, z 9.786912, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.750345, x 18.71171, y -1.607426, z 9.785524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.754441, x 18.71189, y -1.616039, z 9.78413, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.758253, x 18.71189, y -1.616039, z 9.78413, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.762589, x 18.71189, y -1.616039, z 9.78413, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.766251, x 18.71189, y -1.616039, z 9.78413, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.770483, x 18.72062, y -1.62465, z 9.783849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.774331, x 18.72062, y -1.62465, z 9.783849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.778442, x 18.72062, y -1.62465, z 9.783849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.782245, x 18.72062, y -1.62465, z 9.783849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.786536, x 18.72062, y -1.62465, z 9.783849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.79034, x 18.72062, y -1.62465, z 9.783849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.794536, x 18.72934, y -1.63326, z 9.783551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.798288, x 18.72934, y -1.63326, z 9.783551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.80252, x 18.72934, y -1.63326, z 9.783551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.806309, x 18.72934, y -1.63326, z 9.783551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.810483, x 18.72934, y -1.63326, z 9.783551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.814585, x 18.72934, y -1.63326, z 9.783551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.818493, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.822159, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.826521, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.830512, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.834263, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.838506, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.842425, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.846421, x 18.72952, y -1.641869, z 9.782134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.850472, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.854677, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.858382, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.862583, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.866426, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.870428, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.874355, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.878331, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.88244, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.886522, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.890385, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.894441, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.898396, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.902461, x 18.72971, y -1.650477, z 9.780709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.908431, x 18.72117, y -1.650477, z 9.779597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.915165, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.918259, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.922243, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.926455, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.930379, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.93421, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.938475, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.942451, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.946301, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.950392, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.954395, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.958472, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.962409, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.966427, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.970375, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.974378, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.978381, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.982455, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.986417, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.990387, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.994398, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.998415, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.002411, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.006393, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.010386, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.014233, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.018279, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.022234, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.026456, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.030454, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.034188, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.038539, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.042367, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.046516, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.050351, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.054412, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.058427, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.06241, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.066445, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.070339, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.074381, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.078356, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.082458, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.086359, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.090383, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.094436, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.09849, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.102439, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.10627, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.110377, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.114416, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.118254, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.122263, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.126449, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.130391, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.134233, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.138438, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.142445, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.146317, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.150437, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.154239, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.158493, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.16244, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.166395, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.170469, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.17438, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.178408, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.182381, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.186562, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.190483, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.194455, x 18.71264, y -1.650477, z 9.778478, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.19838, x 18.31256, y -2.359903, z 9.569922, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.202418, x 18.31256, y -2.359903, z 9.569922, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.206465, x 18.30421, y -2.359903, z 9.568446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.210252, x 18.30421, y -2.359903, z 9.568446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.21451, x 18.27082, y -2.359903, z 9.562469, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.218171, x 18.27082, y -2.359903, z 9.562469, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.222339, x 18.22078, y -2.359903, z 9.553284, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.226542, x 18.22078, y -2.359903, z 9.553284, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.230283, x 18.16245, y -2.359903, z 9.542236, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.234214, x 18.16245, y -2.359903, z 9.542236, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.2383, x 18.1038, y -2.351422, z 9.53285, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.242171, x 18.1038, y -2.351422, z 9.53285, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.246445, x 18.02857, y -2.342939, z 9.51967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.250373, x 18.02857, y -2.342939, z 9.51967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.254387, x 17.93599, y -2.31748, z 9.506269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.258432, x 17.93599, y -2.31748, z 9.506269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.262198, x 17.85222, y -2.300498, z 9.491825, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.2665, x 17.85222, y -2.300498, z 9.491825, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.27025, x 17.7681, y -2.275012, z 9.478551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.27435, x 17.7681, y -2.275012, z 9.478551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.278449, x 17.6758, y -2.249511, z 9.462441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.282434, x 17.6758, y -2.249511, z 9.462441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.286462, x 17.5749, y -2.215486, z 9.445132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.290429, x 17.5749, y -2.215486, z 9.445132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.294486, x 17.47513, y -2.198463, z 9.422939, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.298394, x 17.47513, y -2.198463, z 9.422939, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.302527, x 17.37505, y -2.172916, z 9.401494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.306408, x 17.37505, y -2.172916, z 9.401494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.310509, x 17.24192, y -2.13883, z 9.371147, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.31426, x 17.24192, y -2.13883, z 9.371147, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.318603, x 17.126, y -2.113249, z 9.342072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.322206, x 17.126, y -2.113249, z 9.342072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.326605, x 16.99416, y -2.087653, z 9.306267, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.330414, x 16.99416, y -2.087653, z 9.306267, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.33427, x 16.85411, y -2.053503, z 9.267496, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.338437, x 16.85411, y -2.053503, z 9.267496, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.342551, x 16.71637, y -2.044961, z 9.221493, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.346412, x 16.71637, y -2.044961, z 9.221493, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.350441, x 16.65147, y -2.036418, z 9.200017, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.354318, x 16.65147, y -2.036418, z 9.200017, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.358517, x 16.54669, y -2.027874, z 9.163097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.362189, x 16.54669, y -2.027874, z 9.163097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.366551, x 16.45028, y -2.019327, z 9.128078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.370352, x 16.45028, y -2.019327, z 9.128078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.374438, x 16.37011, y -2.01078, z 9.098388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.378362, x 16.37011, y -2.01078, z 9.098388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.382401, x 16.30668, y -2.01078, z 9.072824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.386337, x 16.30668, y -2.01078, z 9.072824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.390482, x 16.28294, y -2.01078, z 9.063125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.394117, x 16.28294, y -2.01078, z 9.063125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.398277, x 16.24343, y -2.01078, z 9.04682, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.402446, x 16.24343, y -2.01078, z 9.04682, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.406473, x 16.21187, y -2.01078, z 9.033651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.41035, x 16.21187, y -2.01078, z 9.033651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.414546, x 16.18036, y -2.01078, z 9.020373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.418189, x 16.18036, y -2.01078, z 9.020373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.422369, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.42623, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.430401, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.434163, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.438495, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.442484, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.446437, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.45042, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.454449, x 16.1489, y -2.01078, z 9.006986, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
