t 0.02, x 18.21198, y 0, z 9.83885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.15746, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16157, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16564, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16941, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.17354, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.17753, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.19772, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.20576, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.20958, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.21355, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.21746, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.22163, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.22542, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.22951, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.23352, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.23753, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24146, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24549, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24952, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2535, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.25755, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.26149, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.26546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2697, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2735, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.27754, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28157, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28965, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.29349, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2975, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.30145, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.30548, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.30946, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3135, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.31756, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.32147, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.34172, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.35018, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.35347, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.35761, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.36154, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.36578, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3695, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.37344, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.37753, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38152, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38552, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38944, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.39354, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.39739, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40171, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40541, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40952, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.41356, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.41751, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42149, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42539, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.43348, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.43746, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.44561, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.44942, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.45345, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.45754, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46156, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46539, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46972, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.48981, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.49799, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50562, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50934, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.51353, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.51738, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52151, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52623, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52939, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.5336, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.53752, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54148, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54949, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55347, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55745, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56144, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56555, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56947, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57364, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57744, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58158, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58558, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58963, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.59361, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.59764, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60144, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60551, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60956, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.61352, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.6176, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.6378, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.64588, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.6496, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65354, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66153, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66555, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66949, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.67364, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.67734, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.68139, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.68552, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.68952, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.69357, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70173, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72174, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72548, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72948, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73353, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73755, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74157, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74547, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74961, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75352, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75745, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76144, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76549, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.7695, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77357, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77759, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.79798, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.80566, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.81419, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.82183, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.82966, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83346, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83751, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84147, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84539, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84952, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85348, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85751, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.86139, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.86534, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.88597, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8934, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.89749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90162, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90544, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9095, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.91341, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.91761, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92151, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92544, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92951, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9335, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.93749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94152, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94944, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.95561, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9778, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.98576, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.98937, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.99346, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.99756, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.00156, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.00549, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.00945, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.01347, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.01745, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.02145, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.02546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.02954, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.03356, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.03756, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.04149, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.04543, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.04936, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.0536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.05755, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.06148, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.06546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.06955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.07345, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.07753, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.08151, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.08566, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.08956, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.09337, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.0975, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.1016, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.12148, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.12974, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.13349, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.13748, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.1415, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.14556, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.14956, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.15354, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.1575, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.16552, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.1695, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.17351, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.17764, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.18153, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.18556, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.1896, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.19342, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.19752, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.2015, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.20555, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.20941, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.21357, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.21757, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
